Id,SalePrice
1570,137021.98229671136
1571,125407.34962818742
1572,143964.24028431758
1573,230432.93807733347
1574,142657.92827889667
1575,259799.84555381525
1576,218836.68176605713
1577,183276.99040431937
1578,147512.7063942636
1579,160083.91462296937
1580,196731.1190687216
1581,151910.49473985354
1582,123929.27769778458
1583,313106.19498162175
1584,219156.64365684343
1585,140215.21477824153
1586,76899.61349808372
1587,110992.80399182967
1588,151923.2441948337
1589,101200.43429876288
1590,136381.0860459243
1591,99901.85582400944
1592,107476.5673132828
1593,125864.56980980471
1594,inf
1595,119689.36434346662
1596,218270.58636214922
1597,189752.42154600171
1598,209139.03320650192
1599,170637.47962513196
1600,175469.46677645325
1601,67093.3796811814
1602,131771.9602656098
1603,65623.32438409951
1604,244852.89022962947
1605,247453.90853264535
1606,160166.98803640774
1607,175955.09372389023
1608,221320.84737373717
1609,183425.63982579712
1610,149157.63755045176
1611,148557.98738339156
1612,171831.54566787608
1613,161780.75152059132
1614,122342.08483740612
1615,90773.01595530931
1616,86985.04030487017
1617,92144.30602132084
1618,135401.07937425256
1619,127785.71613970946
1620,168752.4486262033
1621,143613.73919351437
1622,140852.63443650425
1623,274142.8583948056
1624,227027.8846672926
1625,119952.87380317382
1626,170203.85844013712
1627,194675.13378164585
1628,282943.32212996914
1629,186603.30727380878
1630,346991.1329695643
1631,225436.49869138235
1632,248718.2656453429
1633,178400.0603504106
1634,184784.93429545438
1635,177508.06030585789
1636,152079.22181434926
1637,202378.41763197776
1638,190903.20221540853
1639,184565.8396390428
1640,248973.62080072725
1641,186792.75253173188
1642,243671.38291574823
1643,228684.58471033277
1644,232672.52148097267
1645,201903.41395906388
1646,159604.03371710438
1647,160824.53992928503
1648,128575.16117206238
1649,131146.36424617338
1650,104775.20292571097
1651,118144.97947900006
1652,99077.71715408974
1653,98084.92264068886
1654,152859.7659271446
1655,139299.82278426856
1656,146696.2166138223
1657,157183.5427900682
1658,152719.29917699375
1659,115693.32494200535
1660,147857.49342770205
1661,440462.46352971456
1662,369300.5018428548
1663,365677.3769370391
1664,483675.97722279665
1665,290348.9969393847
1666,303088.79913878505
1667,360765.5573886979
1668,320985.8857462637
1669,299712.0037269361
1670,332615.2709582444
1671,261885.43728872464
1672,411828.2073932143
1673,290515.1840822832
1674,239188.15533393444
1675,199094.18045625035
1676,195968.6185603894
1677,219860.02685020733
1678,478754.52366181515
1679,372737.5639379779
1680,322222.5601203098
1681,232783.4953178666
1682,305014.1738985704
1683,184233.11639365877
1684,181743.9099211454
1685,175773.62256621665
1686,169871.75150474926
1687,176508.71187309924
1688,195588.47726941807
1689,195495.23517131776
1690,199218.7754319795
1691,188691.3371658093
1692,255969.173445308
1693,181201.1732932895
1694,179755.3860144492
1695,167280.86782628734
1696,291390.89576823777
1697,165045.88719750728
1698,348345.23525018
1699,314302.8851964332
1700,246300.24834682525
1701,273312.7260133056
1702,249206.42145889465
1703,239090.54479506402
1704,275732.8476355742
1705,235681.17375481792
1706,420706.0257719972
1707,201241.76154007914
1708,200242.7886730655
1709,274331.1626854159
1710,225341.92119683715
1711,278681.03050193016
1712,260160.3744087431
1713,266622.1469608851
1714,217879.59616044094
1715,208867.1582576385
1716,181672.51386178855
1717,184055.3944316717
1718,142439.87065202312
1719,215047.32645471807
1720,238256.5540692392
1721,161547.02127586977
1722,126262.99428256486
1723,152050.217580181
1724,206190.2096243979
1725,236962.20142194963
1726,188756.13066055017
1727,167789.59103245728
1728,167167.31929757659
1729,161845.5650825821
1730,136641.98371727433
1731,122213.80912887742
1732,122171.85720597609
1733,111619.0907434613
1734,119359.93766124726
1735,113014.13102503782
1736,100314.10057977283
1737,258676.4355090354
1738,227790.41722723108
1739,224619.2865091027
1740,219197.21804590125
1741,190023.33535098468
1742,178038.37698634126
1743,186451.74716138397
1744,294230.2557886713
1745,231463.24194335574
1746,182442.01557458428
1747,229989.86619186742
1748,210948.25973604206
1749,151352.30877162464
1750,132044.94325221115
1751,262737.9848698512
1752,107723.66754913169
1753,154623.5905165207
1754,198714.04041872363
1755,174599.4459859785
1756,115482.99773731575
1757,116912.05707279543
1758,141105.93680720383
1759,162014.2018898192
1760,170679.79559035593
1761,158643.74163222488
1762,171489.72078180438
1763,192970.87409746787
1764,114355.91443846737
1765,140453.43959208828
1766,193703.9756143758
1767,229654.08820492413
1768,130724.80060136564
1769,169387.72857284936
1770,148655.49306882362
1771,118183.74527594112
1772,141095.17161294864
1773,118099.01792460411
1774,157930.62963632663
1775,138214.19342455038
1776,131926.11993619998
1777,110522.12853964431
1778,138493.38982016186
1779,135758.98197260944
1780,175983.62285372303
1781,126522.63419434257
1782,82129.68187748529
1783,148412.4149093387
1784,111019.05837759234
1785,120844.3478668865
1786,142924.01813304465
1787,150922.20522688923
1788,54960.11556184367
1789,93304.84619676809
1790,92012.93634480312
1791,178213.6881538426
1792,153192.50454683023
1793,132071.64286199884
1794,153153.93987011682
1795,140883.8020948374
1796,124636.64146400214
1797,112076.9070897361
1798,117856.43937106845
1799,110884.46451386467
1800,144065.32557702428
1801,119526.2473487508
1802,127450.29193330999
1803,150651.8562756693
1804,129531.4556017107
1805,131718.43636299335
1806,124122.31252669875
1807,137914.51402915196
1808,126239.63598610737
1809,121946.72851766572
1810,138289.6106170046
1811,76925.72630843085
1812,98913.63159360437
1813,125659.71732251022
1814,99538.56827144489
1815,56744.69287799205
1816,93572.17860375602
1817,118310.04764357471
1818,139016.34909730311
1819,128130.3321386962
1820,51101.52414583607
1821,106407.32625297327
1822,162733.3364068692
1823,40625.00837548165
1824,122092.65397140871
1825,126201.11627933457
1826,107424.92043421084
1827,105847.01951280245
1828,121496.55621821898
1829,122839.19610164667
1830,149117.8132145343
1831,143667.43821210312
1832,72859.4104362812
1833,142440.14233668213
1834,127842.2748984004
1835,127400.95339403853
1836,127248.68349915012
1837,87590.89678321773
1838,128745.71568907394
1839,84743.90135723191
1840,147050.87490197667
1841,140169.22243551366
1842,94457.65982250066
1843,120829.59713783959
1844,134441.96126425918
1845,144059.82998766252
1846,158678.54339445458
1847,173908.1284619599
1848,54006.564190598016
1849,98793.14829557901
1850,127110.41425453767
1851,167501.16750035336
1852,126335.02282705638
1853,126289.72918227635
1854,163187.7615132885
1855,158984.21856333784
1856,238261.0985147784
1857,143619.7656342352
1858,135252.66186744822
1859,118198.1730053105
1860,161839.39124384677
1861,117557.84061954255
1862,293860.09578045225
1863,274434.7851718969
1864,274543.68327364535
1865,349108.1942883528
1866,317003.72246133495
1867,226489.84233588038
1868,294247.09231786744
1869,204087.89284462927
1870,228668.01035176957
1871,255732.00634671783
1872,177346.97333037085
1873,263001.7140706406
1874,141157.08269755318
1875,205068.08204094108
1876,198107.02319005958
1877,212064.92013845855
1878,204272.48962741598
1879,132082.72730440504
1880,118848.34029380413
1881,259697.7862631415
1882,252296.98131119012
1883,181338.78057278992
1884,207009.43656507545
1885,227214.1610351506
1886,280880.68963344465
1887,222445.73901366995
1888,273379.46114324225
1889,173948.60122199822
1890,108102.80615198053
1891,118621.41670592129
1892,103111.85002284753
1893,140019.58441507566
1894,128702.25804278246
1895,145620.69963647614
1896,135678.47501017054
1897,125462.85571519489
1898,108924.4940457746
1899,157066.0628709394
1900,135273.30151305182
1901,162338.9974654286
1902,164441.3182203518
1903,201107.05703970985
1904,122620.0878055244
1905,187254.3492992208
1906,88489.96317374987
1907,204605.49689754884
1908,105634.84514396939
1909,134825.61344817517
1910,114019.63487332975
1911,208746.8808144083
1912,290701.42661168415
1913,141666.86019885167
1914,47479.13079331385
1915,282384.2643307289
1916,76982.97077053275
1917,255940.85799865134
1918,138437.39983888462
1919,183471.4572143221
1920,162860.02526953619
1921,398243.47885679465
1922,323716.3644680649
1923,241156.11572468217
1924,235815.17119802968
1925,196978.17984512786
1926,387548.81892434455
1927,129308.30259092835
1928,168254.28430089742
1929,119716.53408585131
1930,136221.46082786628
1931,137979.24024289876
1932,137459.1336487018
1933,178029.5480430421
1934,180607.6882966923
1935,172477.10110530962
1936,193769.75117924355
1937,185999.93360704914
1938,174297.98685712746
1939,244851.02214982457
1940,194147.09826866316
1941,164097.29217134658
1942,177676.7490969264
1943,212754.46993830672
1944,346657.72842166416
1945,369351.8857772483
1946,162087.7652203242
1947,308491.89310103696
1948,179553.2135144587
1949,255510.65371117904
1950,183849.08703151636
1951,270933.48226395145
1952,223118.82030974553
1953,171211.9173335154
1954,186966.69850697689
1955,142612.4947631141
1956,292047.4617503457
1957,160314.30490835547
1958,275527.8148783235
1959,142896.75994887724
1960,107111.67813131706
1961,119877.39558673005
1962,99456.39427558269
1963,106275.48544229813
1964,104242.17850556679
1965,142724.06397995932
1966,132722.15613522657
1967,293552.5764624841
1968,394283.0459446965
1969,355272.6655355469
1970,391392.3354383985
1971,484664.10365989996
1972,383593.76065019355
1973,278338.9264530337
1974,319731.4272532217
1975,532496.4826444392
1976,271016.1775238974
1977,341902.24429675966
1978,348350.5506324574
1979,331913.75008345855
1980,212271.3071612953
1981,336729.348069449
1982,218486.3466970422
1983,207757.03288459306
1984,171283.12280996682
1985,222265.9155394976
1986,210700.55535198725
1987,175084.68767667763
1988,173327.28943557275
1989,197070.62569205143
1990,208298.24478210488
1991,223350.0471648418
1992,217355.77214235128
1993,166050.6329260667
1994,230392.04166825456
1995,186237.07008626394
1996,246093.63082542503
1997,308367.1767762001
1998,315133.67138306587
1999,272117.3896760093
2000,291962.8042111646
2001,274788.86202094366
2002,230472.0336048022
2003,265386.2089882235
2004,290482.5244594931
2005,211531.67328943414
2006,224186.58614694714
2007,252757.44751695808
2008,219763.20168714438
2009,195435.5835575948
2010,195796.00716229156
2011,145086.45518428707
2012,172322.5517297949
2013,178551.88668515155
2014,187927.73462154617
2015,217614.62103962284
2016,192178.2230219747
2017,198366.40553841062
2018,107634.12052327162
2019,129449.45646771006
2020,97484.7299961947
2021,95738.59680811422
2022,201589.4150557779
2023,152288.21568848038
2024,264907.788847148
2025,354839.2464536317
2026,177644.8959717862
2027,163365.27497198153
2028,151198.8070285035
2029,167565.0766953249
2030,272276.2575724032
2031,236391.5976314782
2032,248619.61119108764
2033,251514.76988549632
2034,174592.11961341032
2035,218179.8474655851
2036,208316.52135073685
2037,234673.24561554712
2038,349307.3093697908
2039,230105.704963896
2040,313806.9016421586
2041,280030.15448996046
2042,195825.88569409825
2043,187280.0666739344
2044,180123.99302617632
2045,210653.1386919766
2046,169475.30679563934
2047,146038.48031491015
2048,136592.47378536922
2049,145928.7735501082
2050,179040.92194429663
2051,106833.98475889821
2052,121567.48880456998
2053,147708.09957265487
2054,82231.56872136205
2055,152912.25551618647
2056,143517.89800576304
2057,109164.5118596531
2058,216762.9105556361
2059,137755.19602292962
2060,174942.7977843104
2061,171499.53384031024
2062,131848.13737948923
2063,121637.99878587418
2064,139897.32064939084
2065,119579.60660635034
2066,165984.768574216
2067,106007.44088178594
2068,151186.69510234584
2069,82351.17240355631
2070,105625.98020303062
2071,86255.2822209328
2072,141406.61708512224
2073,126297.919383128
2074,185814.83654399822
2075,146423.94173806396
2076,107016.31194064324
2077,162543.48787147057
2078,127342.88964335989
2079,128817.93200762264
2080,123273.4150406557
2081,127462.93345067173
2082,118653.5491683734
2083,157367.13102259932
2084,100550.87069611311
2085,116282.90610218298
2086,101427.6881402386
2087,116571.81834416794
2088,100238.74256616131
2089,85351.24025480579
2090,127465.85090196958
2091,126155.14876902426
2092,120995.18513769573
2093,108134.56432956111
2094,119459.46783183885
2095,162592.78995904344
2096,82881.58534854905
2097,92740.80156844981
2098,156865.47136463644
2099,50328.73643124829
2100,76043.28063296096
2101,113372.52646560357
2102,117201.41473209797
2103,110711.17232982595
2104,135728.171417042
2105,124038.29599126596
2106,69280.24639198947
2107,189997.96605866903
2108,113676.53829156118
2109,113801.06267311421
2110,119256.1685023581
2111,134964.03726804964
2112,133282.79694318422
2113,125008.04854282382
2114,120172.25869175105
2115,163447.55714690863
2116,118764.9487010535
2117,140851.0225038054
2118,133109.02475290385
2119,112620.34523141837
2120,106299.81298336308
2121,inf
2122,106279.13421849892
2123,76654.03034991132
2124,149439.55618483003
2125,121835.83028374938
2126,167714.7195158814
2127,572116.3168868559
2128,117213.93396915356
2129,93710.06408772121
2130,132446.50999991602
2131,143275.29539434597
2132,116954.87975362052
2133,124851.73244657044
2134,118208.99495818213
2135,91234.55848640518
2136,84724.66860944877
2137,104045.52442933868
2138,134069.11772050173
2139,147161.98661884153
2140,134048.1504468421
2141,137775.16640133574
2142,126776.27901357558
2143,142535.80753842997
2144,136736.3628385985
2145,131424.3179360872
2146,150208.84434898442
2147,157813.19335580073
2148,117348.15260145323
2149,126202.07912874332
2150,225866.89692555615
2151,130057.7791193
2152,183719.03588604665
2153,171316.44930251027
2154,98627.27656536952
2155,138925.16584905842
2156,260468.68050978097
2157,233915.77920846254
2158,240115.1553397225
2159,221767.07425577228
2160,190377.79251975345
2161,244893.99159138015
2162,407126.5306455254
2163,359789.1192236995
2164,253692.51553907068
2165,204619.54659309774
2166,145907.62132273364
2167,216260.744798584
2168,202616.33836733334
2169,198212.8525458416
2170,223677.01051614975
2171,152919.25548973426
2172,132995.33185843742
2173,160192.65177245205
2174,227009.6984199634
2175,313677.64339877735
2176,304279.70199182094
2177,239803.9272642922
2178,220290.70288760564
2179,137843.50801308264
2180,210965.96404534866
2181,201770.2125871883
2182,227615.82415618343
2183,195977.58954293415
2184,121143.43787335679
2185,128972.32569819225
2186,141380.18762003776
2187,152204.003079007
2188,152978.18463377396
2189,255903.75974074722
2190,79721.91191529819
2191,74559.50860696353
2192,91796.09546643749
2193,109580.90448705762
2194,109712.45123445989
2195,116353.67990078747
2196,101418.40249156504
2197,131244.45726111857
2198,146640.26673898337
2199,171967.2855061999
2200,136373.8026512236
2201,139501.36542862988
2202,201917.27811093154
2203,142829.72693793228
2204,175241.36112183292
2205,128355.36935567005
2206,127650.75891961703
2207,218508.0178119026
2208,241356.74635874617
2209,248893.85350587423
2210,118620.05918786314
2211,114905.58115176138
2212,118959.01511094565
2213,102959.93446636532
2214,128570.99216704378
2215,102622.90593999378
2216,148617.5035961137
2217,56943.10684346661
2218,64655.716797904315
2219,50067.72950226577
2220,59734.218289235476
2221,283264.64069983637
2222,261441.2516299923
2223,288372.0511626493
2224,212264.8292234237
2225,115624.05549154583
2226,177313.1501146602
2227,195906.58050639843
2228,276638.91645855847
2229,274022.1274759517
2230,149215.6863378599
2231,228092.6040479217
2232,180117.12193404915
2233,195867.72329865943
2234,242097.207378821
2235,218348.86855880983
2236,273265.8126294812
2237,311718.9848179008
2238,202089.88943910372
2239,109939.31599707597
2240,147789.8246701638
2241,162844.8049758518
2242,120095.72616361036
2243,122409.30836290088
2244,110608.59285997342
2245,100936.33331413828
2246,148707.673540334
2247,111799.56144968553
2248,112555.49184461887
2249,115793.99396625141
2250,121717.37139944932
2251,130509.54853134845
2252,179974.26262760066
2253,161122.97785047477
2254,183556.16367973745
2255,181420.42619824046
2256,175438.67860917436
2257,196068.8178465349
2258,160502.77434699133
2259,173378.87031528208
2260,151570.71094297277
2261,191652.57342564253
2262,213937.811717972
2263,352374.8023102275
2264,549937.6617706051
2265,148020.02488503672
2266,290288.08547580807
2267,366539.0761882454
2268,408628.8269509287
2269,152256.84830757976
2270,202730.7633884407
2271,221824.60822610848
2272,206203.16596204625
2273,157585.79628886766
2274,192498.8573282783
2275,172778.7063978455
2276,202035.16184574697
2277,189625.0663760071
2278,143251.52219424126
2279,126353.33763433924
2280,105050.95120713518
2281,170438.4099871271
2282,190876.25917256204
2283,105577.23632419673
2284,113530.92677687577
2285,133384.01438647148
2286,119744.39518246129
2287,349006.9962710209
2288,283684.21332252084
2289,369125.8552467629
2290,454677.5489739231
2291,318881.8639803496
2292,429404.86394246964
2293,469346.87138840207
2294,390354.5529472931
2295,511246.8374625636
2296,301216.399237207
2297,334762.0877725044
2298,346940.83715730335
2299,349810.0253269625
2300,319788.75746600796
2301,308425.44396856497
2302,248394.93903688862
2303,246563.46701133798
2304,267719.3207608244
2305,201893.80843267447
2306,192742.0736391771
2307,201828.7179706942
2308,246467.07755521042
2309,274328.02322092745
2310,217129.96952554362
2311,200200.01655352928
2312,178415.39255541563
2313,172681.84552404753
2314,186709.77770419826
2315,181479.62724024075
2316,198939.70613315745
2317,196881.27103520228
2318,186010.2422637264
2319,187686.6757487692
2320,176180.7870025763
2321,233701.72000441435
2322,179713.238817059
2323,193858.47269499948
2324,185289.62747482583
2325,224501.52361123168
2326,177908.70346461562
2327,200104.57602632977
2328,222648.63899798424
2329,191156.06942179153
2330,179217.22029412826
2331,355213.0390346015
2332,374373.46708451124
2333,312067.5909917687
2334,249586.01996907959
2335,276070.69545432815
2336,303579.42283805076
2337,186015.91896296342
2338,257364.9202990151
2339,209480.77303894563
2340,404917.13941767777
2341,204701.1540417339
2342,231914.87762091937
2343,227155.22919928425
2344,199224.09524493455
2345,239558.89064317988
2346,217136.59593798
2347,198121.78170933697
2348,251594.92442814278
2349,180700.39770652138
2350,300106.16684860166
2351,263480.2381534928
2352,259740.3886638674
2353,235500.53273239525
2354,144093.0970625904
2355,152918.380475517
2356,147991.2302607752
2357,187375.1087181129
2358,202508.9304368745
2359,137514.20340044922
2360,109875.58734341303
2361,133112.07143445493
2362,277125.8366386628
2363,121681.624106894
2364,146663.20360623882
2365,219248.6251610212
2366,196199.3992295227
2367,227560.71903230425
2368,208541.15866055642
2369,213561.53051444833
2370,164174.30643046988
2371,165689.33419648887
2372,197405.07029855685
2373,297925.7741292419
2374,342943.31921679794
2375,246468.48786089759
2376,306189.28059377254
2377,369513.95280925126
2378,160593.11007220778
2379,193834.07022937064
2380,159775.2108585463
2381,175955.42933382507
2382,208534.37429226443
2383,202344.45176929954
2384,244835.14404690705
2385,159276.20346867188
2386,133840.95550474385
2387,133087.19224232735
2388,98607.14993881818
2389,125660.19668101928
2390,158860.24166930022
2391,139869.5725750501
2392,110877.69680874828
2393,176046.4032226981
2394,140985.41353253173
2395,205089.2045932965
2396,139474.7600014044
2397,237635.69019595115
2398,130200.7444804327
2399,62888.31721126578
2400,60919.012695811034
2401,104107.26162012234
2402,140270.8535850179
2403,150749.58611768583
2404,147264.1936627922
2405,163583.53815480336
2406,135949.43752912254
2407,116292.44363311351
2408,128966.42190300587
2409,116174.94259912956
2410,169529.9449191933
2411,114834.5930096912
2412,153348.9078131473
2413,133960.22590331172
2414,155084.65135561948
2415,140622.3152522643
2416,126881.75135594029
2417,123051.18517788427
2418,128877.89739805699
2419,129263.91538506199
2420,126372.13717104279
2421,137980.81931046973
2422,105576.02808408209
2423,115418.9174631169
2424,169939.8065109951
2425,200232.85861665814
2426,128144.5076077992
2427,132784.6987510636
2428,193971.65154579215
2429,101466.38749501591
2430,130794.63435690447
2431,111399.17070372078
2432,143814.93975874965
2433,138048.2096970721
2434,134840.52963191643
2435,150189.9363714021
2436,112196.25516629497
2437,108762.97749591908
2438,120287.37837080452
2439,100639.8994734888
2440,124209.46579615261
2441,85807.30775909219
2442,98572.17324115697
2443,122673.4243074855
2444,137078.9685737469
2445,92926.72317625029
2446,128993.97525953161
2447,177880.20153823518
2448,124916.52270295327
2449,110943.69955687874
2450,155271.71119809378
2451,105679.79712799742
2452,191204.9324913043
2453,85001.29599236352
2454,117488.35120023362
2455,105652.17422228584
2456,144828.49348982758
2457,138377.47339650677
2458,129525.03210863144
2459,104031.23679469457
2460,139064.61560260854
2461,117728.37571962601
2462,124088.22572203878
2463,128871.50631482109
2464,178916.66077212125
2465,132230.44065307817
2466,111697.8909637623
2467,126634.1753343591
2468,100503.31865026409
2469,102623.29741987385
2470,182596.58521671302
2471,212841.3286186758
2472,170962.6051073301
2473,102916.54310239265
2474,95855.53779371611
2475,211944.41826216
2476,108765.46693429365
2477,129118.03822948366
2478,159327.24956895676
2479,111991.43104326386
2480,142241.40774347432
2481,123513.00714924722
2482,114437.51986220379
2483,104724.85415045121
2484,122720.6979586892
2485,116054.46122977858
2486,148181.03918432404
2487,168745.36759826078
2488,160355.89599863297
2489,158224.90459999503
2490,137354.29988550147
2491,69452.3785545007
2492,201878.76892840065
2493,168969.52962938807
2494,149394.8123517558
2495,85396.50967673495
2496,243827.59507681167
2497,162741.40677594213
2498,107226.76149763014
2499,91732.21019835769
2500,119202.49884317907
2501,141643.08371435668
2502,148619.2044096437
2503,94916.02865677506
2504,167195.38029982676
2505,250943.1047207759
2506,262200.84535759396
2507,318998.6637582933
2508,263476.217779531
2509,225693.77815639743
2510,221237.27984582505
2511,172691.06802921378
2512,205030.5362080764
2513,238474.78525791157
2514,262686.87408775755
2515,152166.26771695336
2516,177346.97333037085
2517,141208.24712633982
2518,152233.0366482289
2519,237366.60858117792
2520,217750.80621979438
2521,188406.509912381
2522,225115.9558157543
2523,118550.39412446349
2524,145228.48836085823
2525,134685.7902227313
2526,153864.85176378826
2527,126092.84260672636
2528,129240.98796544858
2529,152319.58953152795
2530,125289.71968715166
2531,253559.9665155192
2532,224939.980259965
2533,192352.0476029886
2534,232400.19420779825
2535,298321.53891971736
2536,234899.39534179438
2537,247139.76756814832
2538,185180.47477004566
2539,187487.36328114828
2540,179310.58398746487
2541,178212.32848886214
2542,161298.86058791427
2543,127925.69596366708
2544,120228.88746830444
2545,147239.47776330123
2546,126733.24441166189
2547,141458.41158442185
2548,146824.98235217872
2549,159618.0377638103
2550,1045336.371630453
2551,140121.64159319238
2552,125749.38917256387
2553,75398.70130822896
2554,87444.0000079588
2555,122238.98719695244
2556,102711.0265568599
2557,104663.34961391341
2558,128510.6793408579
2559,145139.32069387304
2560,146029.00998308236
2561,135131.9830216557
2562,127528.83550245217
2563,132352.5673609031
2564,192110.0562975754
2565,126549.66544572721
2566,170617.3018598318
2567,134606.17641579141
2568,206196.87320632214
2569,208121.5216119002
2570,117873.0753917894
2571,177857.81037082814
2572,152255.1058647573
2573,227120.57055374046
2574,282946.5601892933
2575,130265.32892419005
2576,108577.46739370607
2577,515324.3643118985
2578,75238.23261016587
2579,59336.7707851601
2580,76292.14554967375
2581,81412.23536587122
2582,82952.75458033256
2583,292613.4347919767
2584,191989.17483348644
2585,185166.68027179752
2586,231277.89333112194
2587,198448.14722826928
2588,128133.26486571258
2589,148792.78967548258
2590,200596.0075144378
2591,222758.23094566038
2592,225249.5558447706
2593,220822.04503680914
2594,174284.68940702008
2595,201116.26324668503
2596,296207.81179177633
2597,179412.17027628515
2598,279642.65387393895
2599,351004.4045763271
2600,125666.9078921536
2601,135181.47926053408
2602,89248.67045300189
2603,99669.08528920427
2604,91012.9550782817
2605,90798.99032507963
2606,151845.025762335
2607,191756.41780015195
2608,179024.530917108
2609,159233.67754486957
2610,106803.62711009236
2611,132989.24390885886
2612,162628.45802065052
2613,116771.65525065844
2614,112637.9608787948
2615,160774.24073533158
2616,148492.8303065817
2617,191847.1448220907
2618,214101.9130944524
2619,206250.3677517397
2620,181022.92331354367
2621,170222.68860190728
2622,178882.53819084167
2623,247343.48920476777
2624,347996.62810792663
2625,308307.1897183387
2626,163364.02859097125
2627,154336.8965490522
2628,473049.66641271923
2629,493879.3691852582
2630,377262.9879499937
2631,468831.51356276264
2632,404626.851179707
2633,302635.9090757393
2634,409597.163197269
2635,150960.20794898923
2636,170935.21597682397
2637,181592.83295317774
2638,267335.5977557747
2639,191248.7010648997
2640,147584.75215908056
2641,105663.86288017944
2642,193014.31061289788
2643,105311.75631775027
2644,114909.08787583683
2645,103037.1416818037
2646,96070.4228680137
2647,104934.80046217516
2648,137081.58319158823
2649,139944.29147007575
2650,123676.61089172406
2651,146978.5290723043
2652,406526.75593435
2653,256980.8152693943
2654,263198.9600744915
2655,396438.2369335449
2656,328202.03681306005
2657,357632.56344067043
2658,296184.6807616308
2659,291944.459375061
2660,374384.218596171
2661,345462.39994538866
2662,351841.55601273413
2663,303373.3568082618
2664,264940.1283195912
2665,324888.56897546357
2666,286826.8085041649
2667,176819.07244502872
2668,185143.7450272968
2669,188749.31067473008
2670,286254.0406495353
2671,189815.06555589975
2672,195819.55726560624
2673,196646.3338409642
2674,194159.6891526503
2675,171428.5838817759
2676,195557.8889611166
2677,196647.08399244168
2678,229552.07413283794
2679,270574.05139763455
2680,291048.73268053523
2681,370429.9085792769
2682,302179.0848035256
2683,480250.7763604963
2684,302455.8656147675
2685,333579.7087373881
2686,273754.65738741175
2687,296514.78331903607
2688,214675.64511884513
2689,212268.49595598684
2690,421092.21956028277
2691,186821.96984280163
2692,149744.56970580862
2693,209981.23554096566
2694,142470.86142250884
2695,191108.6768848984
2696,182259.76386891823
2697,182735.2521901182
2698,191881.54450766463
2699,177177.92174602865
2700,158303.3899695834
2701,146988.6217021411
2702,113549.98433315282
2703,108682.93094815522
2704,141429.27484466592
2705,107955.68551674843
2706,93173.77682598698
2707,109964.48221838054
2708,124765.55635732455
2709,95482.0106882009
2710,115871.7632910227
2711,276656.85709833505
2712,391825.5586785447
2713,168262.62846644205
2714,151396.1950290398
2715,175631.52831281762
2716,144983.8237956124
2717,200753.70413985383
2718,220782.85432705857
2719,153232.2480066401
2720,180056.6676242357
2721,132314.70611789258
2722,165792.39176330442
2723,138845.16474134775
2724,120626.49694409633
2725,125025.69404007001
2726,141105.93680720383
2727,179964.65116826547
2728,186496.56197568937
2729,142332.59572974753
2730,140639.4822320699
2731,122849.97433215423
2732,129340.86289524946
2733,153673.03823574705
2734,133193.102336851
2735,140803.7473506178
